Title,Year,Citations,Category,Type,Domain,Tradeoff,Cost,Reasoning,Abstract
A Mathematical Philosophy of Explanations in Mechanistic Interpretability - The Strange Science Part I.i,2025,3,Other,White-box,General,Unknown,High,论文聚焦于机制可解释性理论框架，未直接涉及CoT忠实度改进。,"Mechanistic Interpretability aims to understand neural net-
works through causal explanations. We argue for the
Explanatory View Hypothesis: that Mechanistic
Interpretability re- search is a principled approach to
understanding models be- cause neural networks contain
implicit explanations which can be extracted and
understood. We hence show that Explanatory Faithfulness, an
assessment of how well an explanation fits a model, is
well-defined. We propose a definition of Mechanistic
Interpretability (MI) as the practice of producing
Model-level, Ontic, Causal-Mechanistic, and Falsifiable
explanations of neural networks, allowing us to distinguish
MI from other interpretability paradigms and detail MI’s
inherent limits. We formulate the Principle of Explanatory
Optimism, a conjecture which we argue is a necessary
precondition for the success of Mechanistic
Interpretability."
Neither Stochastic Parroting nor AGI: LLMs Solve Tasks through Context-Directed Extrapolation from Training Data Priors,2025,3,Other,Black-box,General,Unknown,Low,论文探讨LLM能力本质，未直接涉及CoT忠实度。,"In this position paper we raise critical awareness of a realistic view of LLM capabilities that eschews extreme alternative views that LLMs are either'stochastic parrots'or in possession of'emergent'advanced reasoning capabilities, which, due to their unpredictable emergence, constitute an existential threat. Our middle-ground view is that LLMs extrapolate from priors from their training data while using context to guide the model to the appropriate priors; we call this""context-directed extrapolation.""Specifically, this context direction is achieved through examples in base models, leading to in-context learning, while instruction tuning allows LLMs to perform similarly based on prompts rather than explicit examples. Under this view, substantiated though existing literature, while reasoning capabilities go well beyond stochastic parroting, such capabilities are predictable, controllable, not indicative of advanced reasoning akin to high-level cognitive capabilities in humans, and not infinitely scalable with additional training. As a result, fears of uncontrollable emergence of agency are allayed, while research advances are appropriately refocused on the processes of context-directed extrapolation and how this interacts with training data to produce valuable capabilities in LLMs. Future work can therefore explore alternative augmenting techniques that do not rely on inherent advanced reasoning in LLMs."
"Exploring the Landscape of Text-to-SQL with Large Language Models: Progresses, Challenges and Opportunities",2025,3,Other,Black-box,Code,Unknown,High,论文主要综述了Text-to-SQL的研究进展，未直接涉及CoT忠实度。,"Converting natural language (NL) questions into SQL queries, referred to as Text-to-SQL, has emerged as a pivotal technology for facilitating access to relational databases, especially for users without SQL knowledge. Recent progress in large language models (LLMs) has markedly propelled the field of natural language processing (NLP), opening new avenues to improve text-to-SQL systems. This study presents a systematic review of LLM-based text-to-SQL, focusing on four key aspects: (1) an analysis of the research trends in LLM-based text-to-SQL; (2) an in-depth analysis of existing LLM-based text-to-SQL techniques from diverse perspectives; (3) summarization of existing text-to-SQL datasets and evaluation metrics; and (4) discussion on potential obstacles and avenues for future exploration in this domain. This survey seeks to furnish researchers with an in-depth understanding of LLM-based text-to-SQL, sparking new innovations and advancements in this field."
From Representation to Response: Assessing the Alignment of Large Language Models with Human Judgment Patterns,2024,2,Other,Black-box,General,Unknown,High,研究关注模型与人类认知对齐，未直接涉及CoT忠实度。,"Large language models (LLMs) are sophisticated artificial intelligence systems designed to process and understand natural language at a complex level. The recent progress of these models, culminating in chat-based LLMs, has democratized the accessibility of these sophisticated intelligent systems, showcasing how machine learning methods can help humans in daily tasks. This research addresses the growing interest in understanding the mechanisms of LLMs and in evaluating their alignment with human cognition. We introduce an innovative alignment assessment strategy in the realm of LLMs that diverges from traditional approaches, utilizing the odd-one-out triplet-based task to investigate the alignment of LLMs’ representations with human object concept mental organization. Our methodology, which incorporates image captioning and zero/few-shot learning accuracy scoring, is designed to evaluate language models’ ability to predict similarities and differences in object concepts. A comprehensive experimental evaluation was conducted, involving four captioning strategies, twenty-four LLMs across eight model families, and three scoring procedures, utilizing a significantly large dataset for enhanced understanding of LLM comprehensibility. Finally, our study explores the impact of object description comprehensiveness on model-human representation alignment and analyzes a subset of randomly selected triplets to assess how LLMs are able to represent different levels of human judgment patterns."
Model Alignment Search,2025,2,Other,White-box,General,Unknown,High,论文提出了一种双向神经活动转移方法，用于功能相似性评估。,"When can we say that two neural systems perform a task in the same way? What nuances do we miss when we fail to causally probe the representations of the systems, and how do we establish bidirectional causal relationships? In this work, we introduce a method that bidirectionally transfers neural activity between artificial neural networks and uses their resulting behavior as a measure of functional similarity. We first show that the method can be used to transfer the behavior from one frozen Neural Network (NN) to another in a manner similar to model stitching, and we show how the method can differ from correlative similarity measures like Representational Similarity Analysis. Next, we empirically and theoretically show how the method can be equivalent to model stitching when desired, or it can take a form that has a more restrictive focus to shared causal information; in both forms, it reduces the number of required matrices for a comparison of n models to be linear in n. We then present a case study on number-related tasks showing that the method can be used to examine specific subtypes of causal information demonstrating that numbers can be encoded differently in recurrent models depending on the task, and we present another case study showing that MAS can reveal misalignment in fine-tuned DeepSeek-r1-Qwen-1.5B models. Lastly, we augment the loss function with a counterfactual latent (CL) auxiliary objective to improve causal relevance when one of the two networks is causally inaccessible (as is often the case in comparisons with biological networks). We use our results to encourage the use of causal methods in neural similarity analyses and to suggest future explorations of network similarity methodology for model misalignment."
A rebuttal of two common deflationary stances against LLM cognition,2025,2,Other,Unknown,General,Unknown,Unknown,摘要内容为空，无法判断具体内容。,","
The Moral Case for Using Language Model Agents for Recommendation,2025,2,Other,Black-box,General,Unknown,High,论文探讨语言模型代理在推荐系统中的道德应用。,"Our information and communication environment has fallen short of the ideals that networked global communication might have served. Identifying all the causes of its pathologies is difficult, but existing recommender systems very likely play a contributing role. In this paper, which draws on the normative tools of philosophy of computing, informed by empirical and technical insights from natural language processing and recommender systems, we make the moral case for an alternative approach. We argue that existing recommenders incentivise mass surveillance, concentrate power, fall prey to narrow behaviourism, and compromise user agency. Rather than just trying to avoid algorithms entirely, or to make incremental improvements to the current paradigm, researchers and engineers should explore an alternative paradigm: the use of language model (LM) agents to source and curate content that matches users’ preferences and values, expressed in natural language. The use of LM agents for recommendation poses its own challenges, including those related to candidate generation, computational efficiency, preference modelling, and prompt injection. Nonetheless, if implemented successfully LM agents could: guide us through the digital public sphere without relying on mass surveillance; shift power away from platforms towards users; optimise for what matters instead of just for behavioural proxies; and scaffold our agency instead of undermining it."
A Human-Computer Collaborative Tool for Training a Single Large Language Model Agent into a Network through Few Examples,2024,2,Other,Black-box,General,Unknown,High,论文未直接涉及CoT忠实度，主要关注多智能体网络构建。,"The capabilities of a single large language model (LLM) agent for solving a complex task are limited. Connecting multiple LLM agents to a network can effectively improve overall performance. However, building an LLM agent network (LAN) requires a substantial amount of time and effort. In this paper, we introduce EasyLAN, a human-computer collaborative tool that helps developers construct LANs. EasyLAN initially generates a LAN containing only one agent based on the description of the desired task. Subsequently, EasyLAN leverages a few training examples to update the LAN. For each example, EasyLAN models the gap between the output and the ground truth and identifies the causes of the errors. These errors are addressed through carefully designed strategies. Users can intervene in EasyLAN's workflow or directly modify the LAN. Eventually, the LAN evolves from a single agent to a network of LLM agents. The experimental results indicate that developers can rapidly construct LANs with good performance."
A Comprehensive Guide to Interpretable AI-Powered Discoveries in Astronomy,2025,2,Other,Other,General,Unknown,Unknown,论文主要讨论AI在天文学中的可解释性，未直接涉及思维链忠实度。,"The exponential growth of astronomical data necessitates the adoption of artificial intelligence (AI) and machine learning for timely and efficient scientific discovery. While AI techniques have achieved significant successes across diverse astronomical domains, their inherent complexity often obscures the reasoning behind their predictions, hindering scientific trust and verification. This review addresses the crucial need for interpretability in AI-powered astronomy. We survey key applications where AI is making significant impacts and review the foundational concepts of transparency, interpretability, and explainability. A comprehensive overview of various interpretable machine learning methods is presented, detailing their mechanisms, applications in astronomy, and associated challenges. Given that no single method offers a complete understanding, we emphasize the importance of employing a suite of techniques to build robust interpretations. We argue that prioritizing interpretability is essential for validating results, guarding against biases, understanding model limitations, and ultimately enhancing the scientific value of AI in astronomy. Building trustworthy AI through explainable methods is fundamental to advancing our understanding of the universe."
System 2 Reasoning Capabilities Are Nigh,2024,2,Other,Other,General,Unknown,Unknown,论文主要讨论System 2推理能力的发展现状。,"In recent years, machine learning models have made strides towards human-like reasoning capabilities from several directions. In this work, we review the current state of the literature and describe the remaining steps to achieve a neural model which can perform System~2 reasoning analogous to a human. We argue that if current models are insufficient to be classed as performing reasoning, there remains very little additional progress needed to attain that goal."
Towards LLM-guided Efficient and Interpretable Multi-linear Tensor Network Rank Selection,2024,2,Other,Black-box,General,Unknown,High,论文未直接涉及CoT忠实度，主要关注LLM引导的秩选择。,"We propose a novel framework that leverages large language models (LLMs) to guide the rank selection in tensor network models for higher-order data analysis. By utilising the intrinsic reasoning capabilities and domain knowledge of LLMs, our approach offers enhanced interpretability of the rank choices and can effectively optimise the objective function. This framework enables users without specialised domain expertise to utilise tensor network decompositions and understand the underlying rationale within the rank selection process. Experimental results validate our method on financial higher-order datasets, demonstrating interpretable reasoning, strong generalisation to unseen test data, and its potential for self-enhancement over successive iterations. This work is placed at the intersection of large language models and higher-order data analysis."
The Minimum Information about CLinical Artificial Intelligence Checklist for Generative Modeling Research (MI-CLAIM-GEN),2024,2,Other,Black-box,Medical,Unknown,Unknown,论文主要关注生成模型在临床研究中的报告指南，未直接涉及思维链忠实度。,"Recent advances in generative models, including large language models (LLMs), vision language models (VLMs), and diffusion models, have accelerated the field of natural language and image processing in medicine and marked a significant paradigm shift in how biomedical models can be developed and deployed. While these models are highly adaptable to new tasks, scaling and evaluating their usage presents new challenges not addressed in previous frameworks. In particular, the ability of these models to produce useful outputs with little to no specialized training data (""zero-""or""few-shot""approaches), as well as the open-ended nature of their outputs, necessitate the development of new guidelines for robust reporting of clinical generative model research. In response to gaps in standards and best practices for the development of clinical AI tools identified by US Executive Order 141103 and several emerging national networks for clinical AI evaluation, we begin to formalize some of these guidelines by building on the original MI-CLAIM checklist. The new checklist, MI-CLAIM-GEN (Table 1), aims to address differences in training, evaluation, interpretability, and reproducibility of new generative models compared to non-generative (""predictive"") AI models. This MI-CLAIM-GEN checklist also seeks to clarify cohort selection reporting with unstructured clinical data and adds additional items on alignment with ethical standards for clinical AI research."
From Complexity to Clarity: AI/NLP's Role in Regulatory Compliance,2025,1,Other,Black-box,General,Unknown,Unknown,论文未直接涉及思维链忠实度相关内容。,"Regulatory data compliance is a cornerstone of trust and accountability in critical sectors like finance, healthcare, and technology, yet its complexity poses significant challenges for organizations worldwide. Recent advances in nat-ural language processing, particularly large language models, have demonstrated remarkable capabilities in text analysis and reasoning, offering promising solutions for automating compliance processes. This survey examines the current state of automated data compliance, analyzing key challenges and approaches across problem areas. We identify critical limitations in current datasets and techniques, including issues of adaptability, completeness, and trust. Looking ahead, we propose research directions to address these challenges, emphasizing standardized evaluation frameworks and balanced human-AI collaboration."
Conceptual Engineering Using Large Language Models,2023,1,Other,Black-box,General,Unknown,High,论文探讨了使用LLM进行概念工程的方法。,"We describe a method, based on Jennifer Nado's proposal for classification procedures as targets of conceptual engineering, that implements such procedures by prompting a large language model. We apply this method, using data from the Wikidata knowledge graph, to evaluate stipulative definitions related to two paradigmatic conceptual engineering projects: the International Astronomical Union's redefinition of PLANET and Haslanger's ameliorative analysis of WOMAN. Our results show that classification procedures built using our approach can exhibit good classification performance and, through the generation of rationales for their classifications, can contribute to the identification of issues in either the definitions or the data against which they are being evaluated. We consider objections to this method, and discuss implications of this work for three aspects of theory and practice of conceptual engineering: the definition of its targets, empirical methods for their investigation, and their practical roles. The data and code used for our experiments, together with the experimental results, are available in a Github repository."
"The Case for Scalable, Data-Driven Theory: A Paradigm for Scientific Progress in NLP",2023,1,Other,Black-box,General,Unknown,Unknown,论文未直接涉及思维链忠实度问题。,"I propose a paradigm for scientific progress in NLP centered around developing scalable, data-driven theories of linguistic structure. The idea is to collect data in tightly scoped, carefully defined ways which allow for exhaustive annotation of behavioral phenomena of interest, and then use machine learning to construct explanatory theories of these phenomena which can form building blocks for intelligible AI systems. After laying some conceptual groundwork, I describe several investigations into data-driven theories of shallow semantic structure using Question-Answer driven Semantic Role Labeling (QA-SRL), a schema for annotating verbal predicate-argument relations using highly constrained question-answer pairs. While this only scratches the surface of the complex language behaviors of interest in AI, I outline principles for data collection and theoretical modeling which can inform future scientific progress. This note summarizes and draws heavily on my PhD thesis."
A Taxonomy for Design and Evaluation of Prompt-Based Natural Language Explanations,2025,1,Other,Other,General,Unknown,Unknown,论文聚焦于构建NLE分类框架，未直接涉及CoT忠实度。,"Effective AI governance requires structured approaches for stakeholders to access and verify AI system behavior. With the rise of large language models, Natural Language Explanations (NLEs) are now key to articulating model behavior, which necessitates a focused examination of their characteristics and governance implications. We draw on Explainable AI (XAI) literature to create an updated XAI taxonomy, adapted to prompt-based NLEs, across three dimensions: (1) Context, including task, data, audience, and goals; (2) Generation and Presentation, covering generation methods, inputs, interactivity, outputs, and forms; and (3) Evaluation, focusing on content, presentation, and user-centered properties, as well as the setting of the evaluation. This taxonomy provides a framework for researchers, auditors, and policymakers to characterize, design, and enhance NLEs for transparent AI systems."
Incident Analysis for AI Agents,2025,1,Other,Black-box,General,Unknown,High,论文主要讨论AI事件分析框架，未直接涉及CoT忠实度。,"As AI agents become more widely deployed, we are likely to see an increasing number of incidents: events involving AI agent use that directly or indirectly cause harm. For example, agents could be prompt-injected to exfiltrate private information or make unauthorized purchases. Structured information about such incidents (e.g., user prompts) can help us understand their causes and prevent future occurrences. However, existing incident reporting processes are not sufficient for understanding agent incidents. In particular, such processes are largely based on publicly available data, which excludes useful, but potentially sensitive, information such as an agent’s chain of thought or browser history. To inform the development of new, emerging incident reporting processes, we propose an incident analysis framework for agents. Drawing on systems safety approaches, our framework proposes three types of factors that can cause incidents: system-related (e.g., CBRN training data), contextual (e.g., prompt injections), and cognitive (e.g., misunderstanding a user request). We also identify specific information that could help clarify which factors are relevant to a given incident: activity logs, system documentation and access, and information about the tools an agent uses. We provide recommendations for 1) what information incident reports should include and 2) what information developers and deployers should retain and make available to incident investigators upon request. As we transition to a world with more agents, understanding agent incidents will become increasingly crucial for managing risks."
The Sociology of Technical Choices in Predictive AI,2025,1,Other,Black-box,General,Unknown,Low,论文综述预测性AI开发的技术选择，未涉及CoT忠实度评估。,"Predictive AI models increasingly guide high-stakes institutional decisions across domains from criminal justice to education to finance. A rich body of interdisciplinary scholarship has emerged examining the technical choices made during the creation of these systems. This article synthesizes this emerging literature for a sociology audience, mapping key decision points in predictive AI development where diverse forms of sociological expertise can contribute meaningful insights. From how social problems are translated into prediction problems, to how models are developed and evaluated, to how their outputs are presented to decision-makers and subjects, we outline various ways sociologists across subfields and methodological specialities can engage with the technical aspects of predictive AI. We discuss how this engagement can strengthen theoretical frameworks, expose embedded policy choices, and bridge the gap between model development and use. By examining technical choices and design processes, this agenda can deepen understanding of the reciprocal relationship between AI and society while advancing broader sociological theory and research."
"L*LM: Learning Automata from Demonstrations, Examples, and Natural Language",2024,1,Other,Black-box,Logic,Unknown,High,论文未直接涉及CoT忠实度，主要研究DFA学习。,"Expert demonstrations have proven an easy way to indirectly specify complex tasks. Recent algorithms even support extracting unambiguous formal specifications, e.g. deterministic finite automata (DFA), from demonstrations. Unfortunately, these techniques are generally not sample efficient. In this work, we introduce $L^*LM$, an algorithm for learning DFAs from both demonstrations and natural language. Due to the expressivity of natural language, we observe a significant improvement in the data efficiency of learning DFAs from expert demonstrations. Technically, $L^*LM$ leverages large language models to answer membership queries about the underlying task. This is then combined with recent techniques for transforming learning from demonstrations into a sequence of labeled example learning problems. In our experiments, we observe the two modalities complement each other, yielding a powerful few-shot learner."
CueTip: An Interactive and Explainable Physics-aware Pool Assistant,2025,1,Other,White-box,General,Unknown,High,论文聚焦于交互式台球助手，未直接涉及CoT忠实度。,"We present an interactive and explainable automated coaching assistant called CueTip for a variant of pool/billiards. CueTip’s novelty lies in its combination of three features: a natural-language interface, an ability to perform contextual, physics-aware reasoning, and that its explanations are rooted in a set of predetermined guidelines developed by domain experts. We instrument a physics simulator so that it generates event traces in natural language alongside traditional state traces. Event traces lend themselves to interpretation by language models, which serve as the interface to our assistant. We design and train a neural adaptor that decouples tactical choices made by CueTip from its interactivity and explainability allowing it to be reconfigured to mimic any pool playing agent. Our experiments show that CueTip enables contextual query-based assistance and explanations while maintaining the strength of the agent in terms of win rate (improving it in some situations). The explanations generated by CueTip are physically-aware and grounded in the expert rules and are therefore more reliable."
"Local Differences, Global Lessons: Insights from Organisation Policies for International Legislation",2025,1,Other,Black-box,General,Unknown,Low,论文未涉及思维链忠实度，主要研究AI政策差异。,"The rapid adoption of AI across diverse domains has led to the development of organisational guidelines that vary significantly, even within the same sector. This paper examines AI policies in two domains, news organisations and universities, to understand how bottom-up governance approaches shape AI usage and oversight. By analysing these policies, we identify key areas of convergence and divergence in how organisations address risks such as bias, privacy, misinformation, and accountability. We then explore the implications of these findings for international AI legislation, particularly the EU AI Act, highlighting gaps where practical policy insights could inform regulatory refinements. Our analysis reveals that organisational policies often address issues such as AI literacy, disclosure practices, and environmental impact, areas that are underdeveloped in existing international frameworks. We argue that lessons from domain-specific AI policies can contribute to more adaptive and effective AI governance at the global level. This study provides actionable recommendations for policymakers seeking to bridge the gap between local AI practices and international regulations."
LogiDebrief: A Signal-Temporal Logic based Automated Debriefing Approach with Large Language Models Integration,2024,1,Other,White-box,Logic,Unknown,High,论文未直接讨论CoT忠实度，但涉及逻辑验证。,"Emergency response services are critical to public safety, with 9-1-1 call-takers playing a key role in ensuring timely and effective emergency operations. To ensure call-taking performance consistency, quality assurance is implemented to evaluate and refine call-takers' skillsets. However, traditional human-led evaluations struggle with high call volumes, leading to low coverage and delayed assessments. We introduce LogiDebrief, an AI-driven framework that automates traditional 9-1-1 call debriefing by integrating Signal-Temporal Logic (STL) with Large Language Models (LLMs) for fully-covered rigorous performance evaluation. LogiDebrief formalizes call-taking requirements as logical specifications, enabling systematic assessment of 9-1-1 calls against procedural guidelines. It employs a three-step verification process: (1) contextual understanding to identify responder types, incident classifications, and critical conditions; (2) STL-based runtime checking with LLM integration to ensure compliance; and (3) automated aggregation of results into quality assurance reports. Beyond its technical contributions, LogiDebrief has demonstrated real-world impact. Successfully deployed at Metro Nashville Department of Emergency Communications, it has assisted in debriefing 1,701 real-world calls, saving 311.85 hours of active engagement. Empirical evaluation with real-world data confirms its accuracy, while a case study and extensive user study highlight its effectiveness in enhancing call-taking performance."
A dataset of questions on decision-theoretic reasoning in Newcomb-like problems,2024,1,Other,Black-box,General,Unknown,Low,论文介绍数据集评估LLM在决策理论问题中的推理能力，未涉及CoT忠实度。,"We introduce a dataset of natural-language questions in the decision theory of so-called Newcomb-like problems. Newcomb-like problems include, for instance, decision problems in which an agent interacts with a similar other agent, and thus has to reason about the fact that the other agent will likely reason in similar ways. Evaluating LLM reasoning about Newcomb-like problems is important because interactions between foundation-model-based agents will often be Newcomb-like. Some ways of reasoning about Newcomb-like problems may allow for greater cooperation between models. Our dataset contains both capabilities questions (i.e., questions with a unique, uncontroversially correct answer) and attitude questions (i.e., questions about which decision theorists would disagree). We use our dataset for an investigation of decision-theoretical capabilities and expressed attitudes and their interplay in existing models (different models by OpenAI, Anthropic, Meta, GDM, Reka, etc.), as well as models under simple prompt-based interventions. We find, among other things, that attitudes vary significantly between existing models; that high capabilities are associated with attitudes more favorable toward so-called evidential decision theory; and that attitudes are consistent across different types of questions."
Deloitte at #SMM4H 2024: Can GPT-4 Detect COVID-19 Tweets Annotated by Itself?,2024,0,Other,Black-box,General,Unknown,Low,论文未涉及思维链忠实度，仅评估GPT-4标注能力。,"The advent of Large Language Models (LLMs) such as Generative Pre-trained Transformers (GPT-4) mark a transformative era in Natural Language Generation (NLG). These models demonstrate the ability to generate coherent text that closely resembles human-authored content. They are easily accessible and have become invaluable tools in handling various text-based tasks, such as data annotation, report generation, and question answering. In this paper, we investigate GPT-4’s ability to discern between data it has annotated and data annotated by humans, specifically within the context of tweets in the medical domain. Through experimental analysis, we observe GPT-4 outperform other state-of-the-art models. The dataset used in this study was provided by the SMM4H (Social Media Mining for Health Research and Applications) shared task. Our model achieved an accuracy of 0.51, securing a second rank in the shared task."
Principled Design of Interpretable Automated Scoring for Large-Scale Educational Assessments,2025,0,Other,White-box,General,Unknown,Low,论文未直接涉及思维链忠实度，聚焦可解释评分框架。,"AI-driven automated scoring systems offer scalable and efficient means of evaluating complex student-generated responses. Yet, despite increasing demand for transparency and interpretability, the field has yet to develop a widely accepted solution for interpretable automated scoring to be used in large-scale real-world assessments. This work takes a principled approach to address this challenge. We analyze the needs and potential benefits of interpretable automated scoring for various assessment stakeholders and develop four principles of interpretability -- Faithfulness, Groundedness, Traceability, and Interchangeability (FGTI) -- targeted at those needs. To illustrate the feasibility of implementing these principles, we develop the AnalyticScore framework for short answer scoring as a baseline reference framework for future research. AnalyticScore operates by (1) extracting explicitly identifiable elements of the responses, (2) featurizing each response into human-interpretable values using LLMs, and (3) applying an intuitive ordinal logistic regression model for scoring. In terms of scoring accuracy, AnalyticScore outperforms many uninterpretable scoring methods, and is within only 0.06 QWK of the uninterpretable SOTA on average across 10 items from the ASAP-SAS dataset. By comparing against human annotators conducting the same featurization task, we further demonstrate that the featurization behavior of AnalyticScore aligns well with that of humans."
"Decoding Large-Language Models: A Systematic Overview of Socio-Technical Impacts, Constraints, and Emerging Questions",2024,0,Other,Other,General,Unknown,Unknown,论文未直接涉及思维链忠实度相关内容。,"There have been rapid advancements in the capabilities of large language models (LLMs) in recent years, greatly revolutionizing the field of natural language processing (NLP) and artificial intelligence (AI) to understand and interact with human language. Therefore, in this work, we conduct a systematic investigation of the literature to identify the prominent themes and directions of LLM developments, impacts, and limitations. Our findings illustrate the aims, methodologies, limitations, and future directions of LLM research. It includes responsible development considerations, algorithmic improvements, ethical challenges, and societal implications of LLM development. Overall, this paper provides a rigorous and comprehensive overview of current research in LLM and identifies potential directions for future development. The article highlights the application areas that could have a positive impact on society along with the ethical considerations."
A Summary of Advances in Document Summarization from 2023-2024,2024,0,Other,Black-box,General,Unknown,High,论文未直接讨论CoT忠实度，仅提及摘要评估的忠实性。,"In computer science, Document Summarization is the task of condensing some quantity of text and related content through automated means. The resulting summary is expected to emphasize key information from the original text in the service of some purpose. In this document, we review recent literature in text summarization. The “hybrid” extractive-abstractive approaches training transformers and graph neural networks to prioritize and incorporate content into generated text continue to be explored, with some efforts continuing to test such methods on domain-specific and non-English text. Some of the latest efforts have also sought to enable users to adjust summaries with queries or other structure and benefit from new chat and instructible large language models. While summaries are evaluated qualitatively on relevance and salience, in addition to brevity and faithfulness to the original text, many traditional metrics are poorly correlated to human judgements and the field continues to seek good quantitative metrics for evaluating competing approaches; this related task has also begun to test reinforcement-learning style agentic LLM-based solutions. We see opportunities for leveraging causal analysis, psychology, and agent-based solutions to create more trustworthy, natural, and interactive content summarization systems."
Revealing Hidden Mechanisms of Cross-Country Content Moderation with Natural Language Processing,2025,0,Other,Black-box,General,Unknown,High,论文未直接研究CoT忠实度，聚焦内容审核机制分析。,"The ability of Natural Language Processing (NLP) methods to categorize text into multiple classes has motivated their use in online content moderation tasks, such as hate speech and fake news detection. However, there is limited understanding of how or why these methods make such decisions, or why certain content is moderated in the first place. To investigate the hidden mechanisms behind content moderation, we explore multiple directions: 1) training classifiers to reverse-engineer content moderation decisions across countries; 2) explaining content moderation decisions by analyzing Shapley values and LLM-guided explanations. Our primary focus is on content moderation decisions made across countries, using pre-existing corpora sampled from the Twitter Stream Grab. Our experiments reveal interesting patterns in censored posts, both across countries and over time. Through human evaluations of LLM-generated explanations across three LLMs, we assess the effectiveness of using LLMs in content moderation. Finally, we discuss potential future directions, as well as the limitations and ethical considerations of this work. Our code and data are available at https://github.com/causalNLP/censorship"
"Status quo of large-scale models, risks and challenges, and recommended countermeasures",2025,0,Other,Black-box,General,Unknown,Unknown,摘要仅提及思维链技术，未涉及具体评估或改进方法。,"Abstract Large-scale models (large models) are not only central to technological innovation, but also deeply entwined with national security, economic transformation, and social governance. This study examines the status quo of large-model development, identifies the key risks and challenges, and proposes response strategies, aiming to provide theoretical and policy insights for China’s navigations in global artificial intelligence (AI) competition and advances technological innovation. The research indicates that competition in the large-model market is fierce, while the industry is gradually consolidating. Competition in large models between China and the United States has escalated into a form of geopolitical contest. From a technical perspective, the marginal returns of large-model scaling appear to be diminishing; mixture-of-experts approaches have improved model efficiency; and chain-of-thought techniques have enhanced logical reasoning within large models. Nevertheless, large models face multiple risks, including those emerging from technology itself, external governance issues, and broader societal impacts. A comprehensive systems-level approach is therefore needed. At the foundational level, risk is controlled via technical optimizations rooted in AI’s fundamental elements. At the legal level, an innovation-incentive framework should be established, aligning responsibilities with rights to provide stable expectations for the market. At the societal level, risk regulation should be undertaken from broader social dimensions."
PENGEMBANGAN APLIKASI ANDROID “GURUGPT” PENDUKUNG TOPIK DISKUSI PEMBELAJARAN GURU SMP MENGGUNAKAN ALGORITMA CHAIN OF THOUGHT (COT) PROMPTING,2025,0,Other,Black-box,General,Unknown,Low,论文未直接讨论CoT忠实度，而是应用CoT提升教育工具效果。,"Seiring dengan berkembangnya teknologi, potensi untuk mencari sumber pembelajaran tidak lagi hanya berfokus kepada guru dan buku, tetapi dapat menggunakan media agar tercipta suasana pembelajaran yang menarik dan menyenangkan. Kondisi ini menjadikan teknologi sebagai suatu kunci untuk dipelajari baik oleh guru maupun peserta didik sebagai persiapan menghadapi pembelajaran masa ini. Salah satu alat yang dapat membantu kegiatan belajar dalam dunia pendidikan dapat dimanfaatkan dari hadirnya ChatGPT, sebuah robot atau chatbot yang memanfaatkan kecerdasan buatan yang mampu melakukan interaksi dan membantu manusia dalam mengerjakan berbagai tugas. Penelitian ini bertujuan untuk mengetahui tentang seberapa ampuh topik diskusi yang digunakan saat kegiatan belajar mengajar dan nantinya topik tersebut akan dibuat oleh ChatGPT terhadap kegiatan diskusi antara guru dan peserta didik SMP, serta penggunaan prompt mana yang dapat membuat guru mendapatkan topik diskusi pembelajaran tersebut. Dalam hal ini, penggunaan algoritma Chain of Thought diharapkan dapat memberikan pengaruh terhadap respon ChatGPT agar lebih mudah dimengerti oleh pengguna aplikasi. Hasil dari survei kelayakan sistem menggunakan teori Technology Acceptance Model (TAM) dengan penilaian skala likert pada guru SMP Al-Fattah menunjukkan nilai rata-rata 83,4%, sehingga aplikasi ini dapat dikategorikan Sangat Layak."
Why do AI agents communicate in human language?,2025,0,Other,Black-box,General,Unknown,Unknown,论文探讨了AI代理通信的根本限制，未涉及具体改进方法。,"Large Language Models (LLMs) have become foundational to modern AI agent systems, enabling autonomous agents to reason and plan. In most existing systems, inter-agent communication relies primarily on natural language. While this design supports interpretability and human oversight, we argue that it introduces fundamental limitations in agent-to-agent coordination. The semantic space of natural language is structurally misaligned with the high-dimensional vector spaces in which LLMs operate, resulting in information loss and behavioral drift. Beyond surface-level inefficiencies, we highlight a deeper architectural limitation: current LLMs were not trained with the objective of supporting agentic behavior. As such, they lack mechanisms for modeling role continuity, task boundaries, and multi-agent dependencies. The standard next-token prediction paradigm fails to support the structural alignment required for robust, scalable agent coordination. Based on this, we argue that two core questions deserve careful examination: first, given that AI agents fundamentally operate in high-dimensional vector spaces, should they rely on a language system originally designed for human cognition as their communication medium? Second, should we consider developing a new model construction paradigm that builds models from the ground up to natively support structured communication, shared intentionality, and task alignment in multi-role, multi-agent environments? This paper calls for a reconsideration not only of how agents should communicate, but also of what it fundamentally means to train a model that natively supports multi-agent coordination and communication."
